# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
Vitvi16g00148	Vitvi16g00148	Vitvi16g00148.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi16g00149	Vitvi16g00149	Vitvi16g00149.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g00174	Vitvi16g00174	Vitvi16g00174.t01	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Vitvi16g00174	Vitvi16g00174	Vitvi16g00174.t02	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Vitvi16g00174	Vitvi16g00174	Vitvi16g00174.t03	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Vitvi16g00174	Vitvi16g00174	Vitvi16g00174.t04	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Vitvi16g00175	Vitvi16g00175	Vitvi16g00175.r01	lincRNA	0	1	0	22	0	0	0	0	0	0	0	10	0	4	0	5	0	0	1	0	0	0	0	0	4
Vitvi16g00175	Vitvi16g00175	Vitvi16g00175.r02	lincRNA	0	1	0	22	0	0	0	0	0	0	0	10	0	4	0	5	0	0	1	0	0	0	0	0	4
Vitvi16g00371	Vitvi16g00371	Vitvi16g00371.t01	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Vitvi16g00372	Vitvi16g00372	Vitvi16g00372.t01	protein_coding	0	0	3	3	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	1
Vitvi16g00469	Vitvi16g00469	Vitvi16g00469.t01	protein_coding	0	1	1	3	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0
Vitvi16g00470	Vitvi16g00470	Vitvi16g00470.t01	protein_coding	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
Vitvi16g00471	Vitvi16g00471	Vitvi16g00471.t01	protein_coding	0	0	2	21	0	0	0	0	0	0	0	8	0	12	2	0	0	0	0	0	0	0	0	0	1
Vitvi16g00623	Vitvi16g00623	Vitvi16g00623.t01	protein_coding	0	1	0	151	3	0	0	0	0	0	0	36	0	106	0	0	0	0	1	0	0	0	0	0	6
Vitvi16g00624	Vitvi16g00624	Vitvi16g00624.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi16g00625	Vitvi16g00625	Vitvi16g00625.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g00932	Vitvi16g00932	Vitvi16g00932.t01	protein_coding	0	0	0	35	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g00934	Vitvi16g00934	Vitvi16g00934.t01	protein_coding	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g00935	Vitvi16g00935	Vitvi16g00935.t01	protein_coding	0	0	0	10	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	1
Vitvi16g00935	Vitvi16g00935	Vitvi16g00935.t02	protein_coding	0	0	0	10	1	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	1
Vitvi16g00935	Vitvi16g00935	Vitvi16g00935.t03	protein_coding	0	0	0	10	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	1
Vitvi16g00935	Vitvi16g00935	Vitvi16g00935.t04	protein_coding	0	0	0	10	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	1
Vitvi16g00936	Vitvi16g00936	Vitvi16g00936.t01	protein_coding	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g01059	Vitvi16g01059	Vitvi16g01059.r01	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi16g01060	Vitvi16g01060	Vitvi16g01060.t01	protein_coding	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Vitvi16g01174	Vitvi16g01174	Vitvi16g01174.t01	protein_coding	0	0	0	42	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32
Vitvi16g01175	Vitvi16g01175	Vitvi16g01175.t01	protein_coding	2	0	3	37	0	0	3	0	0	0	0	24	0	0	3	0	0	0	0	0	2	0	0	0	10
Vitvi16g01306	Vitvi16g01306	Vitvi16g01306.t01	protein_coding	0	0	1	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	5
Vitvi16g01306	Vitvi16g01306	Vitvi16g01306.t02	protein_coding	0	0	1	6	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	3
Vitvi16g01306	Vitvi16g01306	Vitvi16g01306.t03	protein_coding	0	0	1	6	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	3
Vitvi16g01307	Vitvi16g01307	Vitvi16g01307.t01	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Vitvi16g01313	Vitvi16g01313	Vitvi16g01313.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g01314	Vitvi16g01314	Vitvi16g01314.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g01386	Vitvi16g01386	Vitvi16g01386.t01	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Vitvi16g01493	Vitvi16g01493	Vitvi16g01493.t01	protein_coding	0	1	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	3
Vitvi16g01497	Vitvi16g01497	Vitvi16g01497.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g01512	Vitvi16g01512	Vitvi16g01512.t01	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Vitvi16g01516	Vitvi16g01516	Vitvi16g01516.r01	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g01536	Vitvi16g01536	Vitvi16g01536.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Vitvi16g01550	Vitvi16g01550	Vitvi16g01550.t01	protein_coding	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
Vitvi16g01636	Vitvi16g01636	Vitvi16g01636.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi16g01637	Vitvi16g01637	Vitvi16g01637.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g01702	Vitvi16g01702	Vitvi16g01702.t01	protein_coding	0	0	0	5	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g01706	Vitvi16g01706	Vitvi16g01706.t01	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Vitvi16g01762	Vitvi16g01762	Vitvi16g01762.t01	protein_coding	0	0	0	13	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g01762	Vitvi16g01762	Vitvi16g01762.t02	protein_coding	0	0	0	13	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g01762	Vitvi16g01762	Vitvi16g01762.t03	protein_coding	0	0	0	13	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g01762	Vitvi16g01762	Vitvi16g01762.t04	protein_coding	0	0	0	13	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g01762	Vitvi16g01762	Vitvi16g01762.t05	protein_coding	0	0	0	13	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g01819	Vitvi16g01819	Vitvi16g01819.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g01859	Vitvi16g01859	Vitvi16g01859.t01	protein_coding	6	7	10	39	0	0	0	0	0	0	0	10	2	13	10	0	0	0	1	0	2	2	0	6	17
Vitvi16g01903	Vitvi16g01903	Vitvi16g01903.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi16g01974	Vitvi16g01974	Vitvi16g01974.r01	lincRNA	0	0	0	38	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g02079	Vitvi16g02079	Vitvi16g02079.t01	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00067	Vitvi17g00067	Vitvi17g00067.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00068	Vitvi17g00068	Vitvi17g00068.t01	protein_coding	0	0	2	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1
Vitvi17g00344	Vitvi17g00344	Vitvi17g00344.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi17g00347	Vitvi17g00347	Vitvi17g00347.t01	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Vitvi17g00359	Vitvi17g00359	Vitvi17g00359.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00388	Vitvi17g00388	Vitvi17g00388.t01	protein_coding	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
Vitvi17g00389	Vitvi17g00389	Vitvi17g00389.t01	protein_coding	2	0	5	40	6	0	0	0	0	0	0	13	2	21	5	0	0	0	0	0	0	0	0	0	0
Vitvi17g00390	Vitvi17g00390	Vitvi17g00390.t01	protein_coding	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45
Vitvi17g00390	Vitvi17g00390	Vitvi17g00390.t02	protein_coding	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45
Vitvi17g00444	Vitvi17g00444	Vitvi17g00444.r01	lincRNA	0	0	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00444	Vitvi17g00444	Vitvi17g00444.t01	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00444	Vitvi17g00444	Vitvi17g00444.t02	protein_coding	0	0	0	8	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00445	Vitvi17g00445	Vitvi17g00445.t01	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Vitvi17g00448	Vitvi17g00448	Vitvi17g00448.t01	protein_coding	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7
Vitvi17g00449	Vitvi17g00449	Vitvi17g00449.t01	protein_coding	0	0	0	9	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	5
Vitvi17g00549	Vitvi17g00549	Vitvi17g00549.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi17g00576	Vitvi17g00576	Vitvi17g00576.t01	protein_coding	0	3	1	142	0	2	17	0	0	0	0	2	0	95	1	0	0	0	1	0	0	0	0	0	29
Vitvi17g00577	Vitvi17g00577	Vitvi17g00577.t01	protein_coding	0	0	0	48	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00632	Vitvi17g00632	Vitvi17g00632.t01	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Vitvi17g00633	Vitvi17g00633	Vitvi17g00633.t01	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Vitvi17g00634	Vitvi17g00634	Vitvi17g00634.t01	protein_coding	0	0	0	26	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00635	Vitvi17g00635	Vitvi17g00635.t01	protein_coding	2	3	0	31	0	0	1	0	0	0	0	2	0	21	0	0	0	0	0	0	0	2	0	3	7
Vitvi17g00636	Vitvi17g00636	Vitvi17g00636.t01	protein_coding	0	0	0	20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19
Vitvi17g00636	Vitvi17g00636	Vitvi17g00636.t02	protein_coding	0	0	0	20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19
Vitvi17g00684	Vitvi17g00684	Vitvi17g00684.t01	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
Vitvi17g00685	Vitvi17g00685	Vitvi17g00685.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi17g00835	Vitvi17g00835	Vitvi17g00835.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00836	Vitvi17g00836	Vitvi17g00836.t01	protein_coding	1	0	1	23	5	0	0	0	0	0	0	0	0	11	1	0	0	0	1	0	1	0	0	0	7
Vitvi17g00837	Vitvi17g00837	Vitvi17g00837.t01	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
Vitvi17g00920	Vitvi17g00920	Vitvi17g00920.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00920	Vitvi17g00920	Vitvi17g00920.t02	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00920	Vitvi17g00920	Vitvi17g00920.t03	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00921	Vitvi17g00921	Vitvi17g00921.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi17g00922	Vitvi17g00922	Vitvi17g00922.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00938	Vitvi17g00938	Vitvi17g00938.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi17g00939	Vitvi17g00939	Vitvi17g00939.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi17g00940	Vitvi17g00940	Vitvi17g00940.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi17g00941	Vitvi17g00941	Vitvi17g00941.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi17g00942	Vitvi17g00942	Vitvi17g00942.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00942	Vitvi17g00942	Vitvi17g00942.t02	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g00951	Vitvi17g00951	Vitvi17g00951.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Vitvi17g00964	Vitvi17g00964	Vitvi17g00964.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g01015	Vitvi17g01015	Vitvi17g01015.t01	protein_coding	0	0	0	17	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g01015	Vitvi17g01015	Vitvi17g01015.t02	protein_coding	0	0	0	17	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g01015	Vitvi17g01015	Vitvi17g01015.t03	protein_coding	0	0	0	17	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g01015	Vitvi17g01015	Vitvi17g01015.t04	protein_coding	0	0	0	17	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi17g01016	Vitvi17g01016	Vitvi17g01016.t01	protein_coding	1	2	10	4	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	2	4
Vitvi17g01255	Vitvi17g01255	Vitvi17g01255.t01	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
Vitvi17g01434	Vitvi17g01434	Vitvi17g01434.t01	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Vitvi17g01456	Vitvi17g01456	Vitvi17g01456.t01	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Vitvi17g01475	Vitvi17g01475	Vitvi17g01475.t01	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi17g01574	Vitvi17g01574	Vitvi17g01574.t01	protein_coding	0	1	1	2	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
Vitvi17g01581	Vitvi17g01581	Vitvi17g01581.t01	protein_coding	0	0	2	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Vitvi18g00118	Vitvi18g00118	Vitvi18g00118.t01	protein_coding	0	1	2	9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	9
Vitvi18g00126	Vitvi18g00126	Vitvi18g00126.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00127	Vitvi18g00127	Vitvi18g00127.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi18g00192	Vitvi18g00192	Vitvi18g00192.t01	protein_coding	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00192	Vitvi18g00192	Vitvi18g00192.t02	protein_coding	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00193	Vitvi18g00193	Vitvi18g00193.t01	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00241	Vitvi18g00241	Vitvi18g00241.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00288	Vitvi18g00288	Vitvi18g00288.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Vitvi18g00289	Vitvi18g00289	Vitvi18g00289.t01	protein_coding	0	1	0	6	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	1
Vitvi18g00290	Vitvi18g00290	Vitvi18g00290.t01	protein_coding	0	0	0	11	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00291	Vitvi18g00291	Vitvi18g00291.t01	protein_coding	0	0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00307	Vitvi18g00307	Vitvi18g00307.t01	protein_coding	2	1	2	13	0	0	0	0	0	0	0	2	1	7	2	0	0	0	0	0	1	1	0	1	4
Vitvi18g00308	Vitvi18g00308	Vitvi18g00308.t01	protein_coding	0	0	1	17	1	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0
Vitvi18g00308	Vitvi18g00308	Vitvi18g00308.t02	protein_coding	0	0	1	17	1	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0
Vitvi18g00308	Vitvi18g00308	Vitvi18g00308.t03	protein_coding	0	0	1	17	1	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0
Vitvi18g00308	Vitvi18g00308	Vitvi18g00308.t04	protein_coding	0	0	1	17	1	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0
Vitvi18g00308	Vitvi18g00308	Vitvi18g00308.t05	protein_coding	0	0	1	17	1	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0
Vitvi18g00323	Vitvi18g00323	Vitvi18g00323.t01	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Vitvi18g00324	Vitvi18g00324	Vitvi18g00324.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi18g00384	Vitvi18g00384	Vitvi18g00384.t01	protein_coding	0	0	0	5	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00438	Vitvi18g00438	Vitvi18g00438.t01	protein_coding	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
Vitvi18g00439	Vitvi18g00439	Vitvi18g00439.t01	protein_coding	0	0	0	20	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	4
Vitvi18g00440	Vitvi18g00440	Vitvi18g00440.t01	protein_coding	0	0	0	16	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00509	Vitvi18g00509	Vitvi18g00509.t01	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00510	Vitvi18g00510	Vitvi18g00510.t01	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
Vitvi18g00627	Vitvi18g00627	Vitvi18g00627.t01	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15
Vitvi18g00647	Vitvi18g00647	Vitvi18g00647.t01	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
Vitvi18g00648	Vitvi18g00648	Vitvi18g00648.t01	protein_coding	0	0	0	30	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi18g00649	Vitvi18g00649	Vitvi18g00649.r01	lincRNA	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
Vitvi18g00699	Vitvi18g00699	Vitvi18g00699.t01	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Vitvi18g00702	Vitvi18g00702	Vitvi18g00702.t01	protein_coding	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00716	Vitvi18g00716	Vitvi18g00716.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00717	Vitvi18g00717	Vitvi18g00717.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi18g00718	Vitvi18g00718	Vitvi18g00718.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi18g00833	Vitvi18g00833	Vitvi18g00833.t01	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00834	Vitvi18g00834	Vitvi18g00834.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi18g00836	Vitvi18g00836	Vitvi18g00836.t01	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
Vitvi18g00837	Vitvi18g00837	Vitvi18g00837.t01	protein_coding	0	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10
Vitvi18g00869	Vitvi18g00869	Vitvi18g00869.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00870	Vitvi18g00870	Vitvi18g00870.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00872	Vitvi18g00872	Vitvi18g00872.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi18g00873	Vitvi18g00873	Vitvi18g00873.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00917	Vitvi18g00917	Vitvi18g00917.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi18g00918	Vitvi18g00918	Vitvi18g00918.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi18g00918	Vitvi18g00918	Vitvi18g00918.t02	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
